file_path,timestamp,latitude,longitude
x:\Photos\GooglePhotos\photos\2013\06\IMG_0675.jpg,2013-06-21 13:44:10+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0677.jpg,2013-06-21 19:39:07+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0678.jpg,2013-06-21 20:31:26+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0679.jpg,2013-06-22 20:52:24+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0681.jpg,2013-06-23 21:05:32+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0683.jpg,2013-06-24 13:04:22+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0684.jpg,2013-06-24 22:42:42+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0690.jpg,2013-06-26 11:41:50+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0691.jpg,2013-06-28 01:06:26+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0692.jpg,2013-06-28 01:06:32+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0693.jpg,2013-06-28 01:06:38+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0695.jpg,2013-06-28 13:36:42+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0696.jpg,2013-06-28 16:47:24+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0697.jpg,2013-06-28 17:17:34+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0699.jpg,2013-06-28 19:29:06+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0700.jpg,2013-06-28 19:30:02+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0701.jpg,2013-06-28 19:31:10+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0702.jpg,2013-06-28 19:31:56+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0703.jpg,2013-06-30 14:27:58+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0704.jpg,2013-06-30 14:28:00+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0705.jpg,2013-06-30 14:28:16+00:00,,
x:\Photos\GooglePhotos\photos\2013\06\IMG_0706.jpg,2013-06-30 14:28:34+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\Y1 (1063)-COLLAGE.jpg,2013-07-28 15:57:54+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\Y1 (1536)_PB.jpg,2013-07-28 17:06:34+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2590-bearbeitet.jpg,2013-07-02 17:50:33+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\Y1 (1063)_PB.jpg,2013-07-28 14:06:15+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2576.jpg,2013-07-01 13:32:52+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2577.jpg,2013-07-01 13:33:02+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2579.jpg,2013-07-02 17:45:36+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2581.jpg,2013-07-02 17:46:22+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2582.jpg,2013-07-02 17:46:27+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2583.jpg,2013-07-02 17:46:44+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2584.jpg,2013-07-02 17:47:28+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2585.jpg,2013-07-02 17:47:37+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2587.jpg,2013-07-02 17:48:40+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2588.jpg,2013-07-02 17:48:47+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2589.jpg,2013-07-02 17:50:21+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2590.jpg,2013-07-02 17:50:33+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2592.jpg,2013-07-02 17:55:36+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2593.jpg,2013-07-02 18:00:59+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2594.jpg,2013-07-02 18:01:14+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2595.jpg,2013-07-02 18:01:42+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2597.jpg,2013-07-02 18:03:11+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2598.jpg,2013-07-02 18:04:03+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2599.jpg,2013-07-02 18:04:20+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2600.jpg,2013-07-02 18:04:52+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2603.jpg,2013-07-02 18:12:11+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2604.jpg,2013-07-02 18:12:17+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2607.jpg,2013-07-05 22:09:33+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2608.jpg,2013-07-05 22:10:45+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2609.jpg,2013-07-05 22:11:37+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2610.jpg,2013-07-05 22:11:47+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2611.jpg,2013-07-05 22:17:49+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2612.jpg,2013-07-05 23:21:36+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2613.jpg,2013-07-05 23:21:43+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2614.jpg,2013-07-05 23:21:48+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2615.jpg,2013-07-05 23:22:06+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2619.jpg,2013-07-06 21:45:15+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2620.jpg,2013-07-06 21:45:15+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2621.jpg,2013-07-06 21:45:32+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2622.jpg,2013-07-06 21:45:34+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2623.jpg,2013-07-06 21:45:36+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2624.jpg,2013-07-06 21:45:46+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2626.jpg,2013-07-06 21:46:16+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2627.jpg,2013-07-06 21:46:22+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2629.jpg,2013-07-06 21:48:12+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2630.jpg,2013-07-06 21:48:20+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2631.jpg,2013-07-06 21:48:24+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2633.jpg,2013-07-06 21:50:10+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2634.jpg,2013-07-06 21:50:11+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2635.jpg,2013-07-06 21:50:24+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2636.jpg,2013-07-06 21:50:38+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2637.jpg,2013-07-06 21:50:39+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2638.jpg,2013-07-06 21:50:46+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2639.jpg,2013-07-06 21:50:48+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2640.jpg,2013-07-06 21:50:49+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2641.jpg,2013-07-06 21:51:08+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2642.jpg,2013-07-06 21:51:11+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2643.jpg,2013-07-06 21:51:12+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2644.jpg,2013-07-06 21:51:29+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2645.jpg,2013-07-06 21:51:43+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2647.jpg,2013-07-06 21:51:59+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2648.jpg,2013-07-06 21:52:06+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2649.jpg,2013-07-06 21:52:07+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2651.jpg,2013-07-06 21:53:14+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2652.jpg,2013-07-06 21:53:28+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2660.jpg,2013-07-07 01:38:51+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2664.jpg,2013-07-07 19:27:59+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2665.jpg,2013-07-07 19:28:18+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2666.jpg,2013-07-07 19:28:21+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2667.jpg,2013-07-07 19:28:22+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2668.jpg,2013-07-07 19:28:23+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2669.jpg,2013-07-07 19:28:50+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2670.jpg,2013-07-07 19:29:14+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2671.jpg,2013-07-07 19:29:40+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2672.jpg,2013-07-07 19:30:16+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2673.jpg,2013-07-07 19:34:12+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2674.jpg,2013-07-07 19:36:13+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2675.jpg,2013-07-07 19:36:21+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2676.jpg,2013-07-07 19:36:23+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2677.jpg,2013-07-07 19:40:28+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2678.jpg,2013-07-07 19:40:39+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2679.jpg,2013-07-07 19:43:44+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2680.jpg,2013-07-07 19:45:49+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2681.jpg,2013-07-07 19:59:21+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2682.jpg,2013-07-07 20:03:33+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2683.jpg,2013-07-07 20:05:17+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2684.jpg,2013-07-07 20:06:46+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2688.jpg,2013-07-08 22:59:03+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2689.jpg,2013-07-08 22:59:19+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2690.jpg,2013-07-08 22:59:45+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2691.jpg,2013-07-08 22:59:47+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2692.jpg,2013-07-08 23:00:44+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2693.jpg,2013-07-08 23:00:48+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2694.jpg,2013-07-08 23:01:05+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2695.jpg,2013-07-08 23:01:47+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2696.jpg,2013-07-08 23:02:23+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2699.jpg,2013-07-08 23:15:10+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2700.jpg,2013-07-08 23:15:14+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2703.jpg,2013-07-08 23:16:15+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2704.jpg,2013-07-08 23:16:17+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2725.jpg,2013-07-09 22:16:10+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2727.jpg,2013-07-09 22:17:24+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2729.jpg,2013-07-09 22:18:21+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2732.jpg,2013-07-09 22:20:03+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2736.jpg,2013-07-14 15:56:41+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2737.jpg,2013-07-14 15:56:57+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2738.jpg,2013-07-14 15:57:27+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2740.jpg,2013-07-14 15:59:52+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2742.jpg,2013-07-14 16:01:15+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2744.jpg,2013-07-14 16:04:04+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2748.jpg,2013-07-14 16:10:09+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2749.jpg,2013-07-14 16:10:56+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2752.jpg,2013-07-14 16:11:50+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2754.jpg,2013-07-14 16:22:40+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2756.jpg,2013-07-14 16:22:52+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2757.jpg,2013-07-14 16:22:58+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2760.jpg,2013-07-14 16:23:18+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2762.jpg,2013-07-14 16:23:35+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2764.jpg,2013-07-14 16:46:54+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2765.jpg,2013-07-14 16:47:14+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2766.jpg,2013-07-14 16:49:35+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2767.jpg,2013-07-14 16:50:22+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2768.jpg,2013-07-14 16:50:38+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2769.jpg,2013-07-14 16:50:54+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2770.jpg,2013-07-14 16:51:02+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2771.jpg,2013-07-14 16:51:18+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2772.jpg,2013-07-14 16:51:37+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2773.jpg,2013-07-14 16:51:49+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2774.jpg,2013-07-14 16:53:14+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2776.jpg,2013-07-14 16:55:08+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2777.jpg,2013-07-14 16:56:16+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2779.jpg,2013-07-16 14:13:52+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2780.jpg,2013-07-16 14:14:07+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2781.jpg,2013-07-16 14:14:20+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2782.jpg,2013-07-16 14:14:28+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2783.jpg,2013-07-16 14:15:05+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2784.jpg,2013-07-16 14:15:11+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2785.jpg,2013-07-16 14:15:22+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2786.jpg,2013-07-16 14:15:33+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2788.jpg,2013-07-16 14:22:30+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2790.jpg,2013-07-16 14:22:45+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2793.jpg,2013-07-16 14:22:54+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2795.jpg,2013-07-16 14:23:41+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2806.jpg,2013-07-16 22:08:03+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2807.jpg,2013-07-16 22:53:21+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2809.jpg,2013-07-16 22:53:35+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2810.jpg,2013-07-16 22:53:37+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2812.jpg,2013-07-16 23:41:10+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2814.jpg,2013-07-16 23:41:13+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2815.jpg,2013-07-16 23:42:01+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2817.jpg,2013-07-16 23:43:08+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2818.jpg,2013-07-16 23:43:17+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2824.jpg,2013-07-16 23:45:39+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2825.jpg,2013-07-16 23:46:41+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2829.jpg,2013-07-16 23:49:15+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2833.jpg,2013-07-16 23:50:44+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2834.jpg,2013-07-16 23:51:36+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2836.jpg,2013-07-17 00:03:09+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2842.jpg,2013-07-17 00:03:38+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2843.jpg,2013-07-17 00:03:41+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2844.jpg,2013-07-17 00:03:46+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2845.jpg,2013-07-17 00:03:55+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2846.jpg,2013-07-17 00:04:35+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2850.jpg,2013-07-17 00:05:23+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2851.jpg,2013-07-17 00:05:28+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2853.jpg,2013-07-17 00:05:34+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2855.jpg,2013-07-17 00:05:45+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2856.jpg,2013-07-17 00:05:50+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2857.jpg,2013-07-17 00:06:03+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2858.jpg,2013-07-17 00:06:06+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2859.jpg,2013-07-17 00:06:11+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2860.jpg,2013-07-17 00:06:19+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2861.jpg,2013-07-17 00:06:22+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2863.jpg,2013-07-17 00:07:07+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2865.jpg,2013-07-17 00:07:28+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2866.jpg,2013-07-17 21:22:57+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2867.jpg,2013-07-17 21:31:57+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2868.jpg,2013-07-17 21:32:35+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2869.jpg,2013-07-17 21:32:43+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2870.jpg,2013-07-17 21:32:47+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2871.jpg,2013-07-17 21:33:01+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2872.jpg,2013-07-17 21:33:07+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2873.jpg,2013-07-17 21:33:12+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2874.jpg,2013-07-17 21:33:25+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2875.jpg,2013-07-17 21:33:27+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2876.jpg,2013-07-17 21:33:30+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2877.jpg,2013-07-17 21:33:35+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2878.jpg,2013-07-17 21:33:39+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2879.jpg,2013-07-17 21:33:44+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2880.jpg,2013-07-17 21:33:52+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2881.jpg,2013-07-17 21:33:57+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2882.jpg,2013-07-17 22:07:58+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2883.jpg,2013-07-17 22:08:03+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2884.jpg,2013-07-17 22:10:36+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2885.jpg,2013-07-17 22:10:38+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2887.jpg,2013-07-17 22:17:56+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2888.jpg,2013-07-17 22:18:24+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2889.jpg,2013-07-17 22:18:50+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2890.jpg,2013-07-17 22:19:06+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2891.jpg,2013-07-17 22:21:41+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2892.jpg,2013-07-17 22:21:44+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2893.jpg,2013-07-17 22:47:15+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2894.jpg,2013-07-17 22:47:22+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2899.jpg,2013-07-18 20:19:27+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2900.jpg,2013-07-18 20:19:30+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2901.jpg,2013-07-18 20:19:51+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2902.jpg,2013-07-18 20:19:55+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2905.jpg,2013-07-19 22:06:55+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2906.jpg,2013-07-19 22:06:57+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2907.jpg,2013-07-19 22:06:58+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2908.jpg,2013-07-19 22:07:00+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2909.jpg,2013-07-19 22:07:03+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2910.jpg,2013-07-19 22:07:09+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2912.jpg,2013-07-19 23:30:45+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2913.jpg,2013-07-19 23:30:53+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2914.jpg,2013-07-19 23:30:55+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2915.jpg,2013-07-19 23:30:57+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2916.jpg,2013-07-19 23:30:59+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2917.jpg,2013-07-19 23:31:01+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2918.jpg,2013-07-19 23:31:03+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2919.jpg,2013-07-19 23:31:05+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2920.jpg,2013-07-19 23:31:10+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2921.jpg,2013-07-20 15:44:20+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2922.jpg,2013-07-20 15:44:22+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2923.jpg,2013-07-20 15:44:29+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2924.jpg,2013-07-20 15:44:30+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2925.jpg,2013-07-20 15:44:42+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2926.jpg,2013-07-20 15:44:43+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2927.jpg,2013-07-20 15:44:44+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2928.jpg,2013-07-20 22:47:21+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2929.jpg,2013-07-20 22:47:42+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2930.jpg,2013-07-20 22:48:03+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2931.jpg,2013-07-20 22:48:27+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2932.jpg,2013-07-20 22:49:37+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2934.jpg,2013-07-20 22:51:19+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2935.jpg,2013-07-20 22:52:00+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2936.jpg,2013-07-20 23:17:02+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2937.jpg,2013-07-20 23:17:47+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2938.jpg,2013-07-20 23:18:00+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2939.jpg,2013-07-20 23:18:17+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2940.jpg,2013-07-20 23:18:34+00:00,,
x:\Photos\GooglePhotos\photos\2013\07\DSC_2941.jpg,2013-07-21 13:18:18+00:00,,
